"distribution","p","n","estimator","efficiency"
"LogNormal(mlog=0, sdlog=3)",0.56,5,"thd",0.383972037024501
"Weibull(shape=0.3)",0.56,5,"thd",0.515640057886674
"Weibull(shape=0.5)",0.56,5,"thd",0.673059602573963
"Frechet(shape=1)",0.56,5,"thd",0.495759410145863
"Frechet(shape=3)",0.56,5,"thd",0.787868495265103
"Uniform(a=0, b=1)",0.57,5,"thd",1.14260969276513
"Triangular(a=0, b=2, c=1)",0.57,5,"thd",1.0567622283831
"Triangular(a=0, b=2, c=0.2)",0.57,5,"thd",1.0045765361548
"Beta(a=2, b=4)",0.57,5,"thd",1.00468604059856
"Beta(a=2, b=10)",0.57,5,"thd",0.939538472196359
"Normal(m=0, sd=1)",0.57,5,"thd",1.06413570941269
"Weibull(scale=1, shape=2)",0.57,5,"thd",0.973708633547044
"Student(df=3)",0.57,5,"thd",0.970632666675215
"Gumbel(loc=0, scale=1)",0.57,5,"thd",0.924123084142169
"Exp(rate=1)",0.57,5,"thd",0.824834347606477
"Cauchy(x0=0, gamma=1)",0.57,5,"thd",0.328994474172005
"Pareto(loc=1, shape=0.5)",0.57,5,"thd",0.000568704339299729
"Pareto(loc=1, shape=2)",0.57,5,"thd",0.6209292295013
"LogNormal(mlog=0, sdlog=1)",0.57,5,"thd",0.694144195296405
"LogNormal(mlog=0, sdlog=2)",0.57,5,"thd",0.426621938160765
"LogNormal(mlog=0, sdlog=3)",0.57,5,"thd",0.139569898402648
"Weibull(shape=0.3)",0.57,5,"thd",0.474918642364185
"Weibull(shape=0.5)",0.57,5,"thd",0.598967314268872
"Frechet(shape=1)",0.57,5,"thd",0.191071424561566
"Frechet(shape=3)",0.57,5,"thd",0.73605207065532
"Uniform(a=0, b=1)",0.58,5,"thd",1.15056133365889
"Triangular(a=0, b=2, c=1)",0.58,5,"thd",1.04491068204839
"Triangular(a=0, b=2, c=0.2)",0.58,5,"thd",0.970795205937319
"Beta(a=2, b=4)",0.58,5,"thd",0.98338098883423
"Beta(a=2, b=10)",0.58,5,"thd",0.922388923930145
"Normal(m=0, sd=1)",0.58,5,"thd",1.03793659497921
"Weibull(scale=1, shape=2)",0.58,5,"thd",0.966901488174808
"Student(df=3)",0.58,5,"thd",0.899489303235996
"Gumbel(loc=0, scale=1)",0.58,5,"thd",0.882087819571292
"Exp(rate=1)",0.58,5,"thd",0.773576268648477
"Cauchy(x0=0, gamma=1)",0.58,5,"thd",0.203188661097512
"Pareto(loc=1, shape=0.5)",0.58,5,"thd",0.000104808704591982
"Pareto(loc=1, shape=2)",0.58,5,"thd",0.497565767272837
"LogNormal(mlog=0, sdlog=1)",0.58,5,"thd",0.646323945614071
"LogNormal(mlog=0, sdlog=2)",0.58,5,"thd",0.334958514588107
"LogNormal(mlog=0, sdlog=3)",0.58,5,"thd",0.0628408127092032
"Weibull(shape=0.3)",0.58,5,"thd",0.340354589003492
"Weibull(shape=0.5)",0.58,5,"thd",0.546269002837397
"Frechet(shape=1)",0.58,5,"thd",0.139967806092995
"Frechet(shape=3)",0.58,5,"thd",0.685909112480352
"Uniform(a=0, b=1)",0.59,5,"thd",1.1483316338707
"Triangular(a=0, b=2, c=1)",0.59,5,"thd",1.03768358107347
"Triangular(a=0, b=2, c=0.2)",0.59,5,"thd",0.941261644926726
"Beta(a=2, b=4)",0.59,5,"thd",0.974063426802739
"Beta(a=2, b=10)",0.59,5,"thd",0.881013088001105
"Normal(m=0, sd=1)",0.59,5,"thd",1.00386079425407
"Weibull(scale=1, shape=2)",0.59,5,"thd",0.926639090729578
"Student(df=3)",0.59,5,"thd",0.874608818438831
"Gumbel(loc=0, scale=1)",0.59,5,"thd",0.853755851012509
"Exp(rate=1)",0.59,5,"thd",0.728630780881022
"Cauchy(x0=0, gamma=1)",0.59,5,"thd",0.121230689968463
"Pareto(loc=1, shape=0.5)",0.59,5,"thd",0.000115905538783449
"Pareto(loc=1, shape=2)",0.59,5,"thd",0.446180077904404
"LogNormal(mlog=0, sdlog=1)",0.59,5,"thd",0.593486286117744
"LogNormal(mlog=0, sdlog=2)",0.59,5,"thd",0.253145642955259
"LogNormal(mlog=0, sdlog=3)",0.59,5,"thd",0.0447531264508295
"Weibull(shape=0.3)",0.59,5,"thd",0.250396672251817
"Weibull(shape=0.5)",0.59,5,"thd",0.501703094708143
"Frechet(shape=1)",0.59,5,"thd",0.0745446977291396
"Frechet(shape=3)",0.59,5,"thd",0.607165487118861
"Uniform(a=0, b=1)",0.6,5,"thd",1.15623961512488
"Triangular(a=0, b=2, c=1)",0.6,5,"thd",1.02327236158459
"Triangular(a=0, b=2, c=0.2)",0.6,5,"thd",0.929968946067093
"Beta(a=2, b=4)",0.6,5,"thd",0.945699100133979
"Beta(a=2, b=10)",0.6,5,"thd",0.858449290650302
"Normal(m=0, sd=1)",0.6,5,"thd",1.01053159867939
"Weibull(scale=1, shape=2)",0.6,5,"thd",0.917831757334511
"Student(df=3)",0.6,5,"thd",0.848521602925598
"Gumbel(loc=0, scale=1)",0.6,5,"thd",0.802663400993978
"Exp(rate=1)",0.6,5,"thd",0.695054710529302
"Cauchy(x0=0, gamma=1)",0.6,5,"thd",0.1041808117272
"Pareto(loc=1, shape=0.5)",0.6,5,"thd",2.69415757614841e-05
"Pareto(loc=1, shape=2)",0.6,5,"thd",0.391490442090413
"LogNormal(mlog=0, sdlog=1)",0.6,5,"thd",0.538550943142432
"LogNormal(mlog=0, sdlog=2)",0.6,5,"thd",0.186251299407004
"LogNormal(mlog=0, sdlog=3)",0.6,5,"thd",0.0253546846559309
"Weibull(shape=0.3)",0.6,5,"thd",0.197782153097881
"Weibull(shape=0.5)",0.6,5,"thd",0.458675066952656
"Frechet(shape=1)",0.6,5,"thd",0.0540862696563522
"Frechet(shape=3)",0.6,5,"thd",0.55230994968379
"Uniform(a=0, b=1)",0.61,5,"thd",1.16112181091114
"Triangular(a=0, b=2, c=1)",0.61,5,"thd",1.0210696914678
"Triangular(a=0, b=2, c=0.2)",0.61,5,"thd",0.949649817867917
"Beta(a=2, b=4)",0.61,5,"thd",0.940931148327278
"Beta(a=2, b=10)",0.61,5,"thd",0.849172369817725
"Normal(m=0, sd=1)",0.61,5,"thd",1.02302593983359
"Weibull(scale=1, shape=2)",0.61,5,"thd",0.900441784360721
"Student(df=3)",0.61,5,"thd",0.79895656920484
"Gumbel(loc=0, scale=1)",0.61,5,"thd",0.796508680530025
"Exp(rate=1)",0.61,5,"thd",0.683154097573425
"Cauchy(x0=0, gamma=1)",0.61,5,"thd",0.0730942597267878
"Pareto(loc=1, shape=0.5)",0.61,5,"thd",7.27177767414439e-05
"Pareto(loc=1, shape=2)",0.61,5,"thd",0.338974525232967
"LogNormal(mlog=0, sdlog=1)",0.61,5,"thd",0.510597690222552
"LogNormal(mlog=0, sdlog=2)",0.61,5,"thd",0.178435860795988
"LogNormal(mlog=0, sdlog=3)",0.61,5,"thd",0.0237651027289286
"Weibull(shape=0.3)",0.61,5,"thd",0.181945759645621
"Weibull(shape=0.5)",0.61,5,"thd",0.410105019819116
"Frechet(shape=1)",0.61,5,"thd",0.0340974291086393
"Frechet(shape=3)",0.61,5,"thd",0.524290088118724
"Uniform(a=0, b=1)",0.62,5,"thd",1.22927159276883
"Triangular(a=0, b=2, c=1)",0.62,5,"thd",1.02622830373057
"Triangular(a=0, b=2, c=0.2)",0.62,5,"thd",0.953159816828608
"Beta(a=2, b=4)",0.62,5,"thd",0.94945393753308
"Beta(a=2, b=10)",0.62,5,"thd",0.832884741480258
"Normal(m=0, sd=1)",0.62,5,"thd",1.00930367505853
"Weibull(scale=1, shape=2)",0.62,5,"thd",0.879411831793477
"Student(df=3)",0.62,5,"thd",0.741005410842942
"Gumbel(loc=0, scale=1)",0.62,5,"thd",0.785188358226388
"Exp(rate=1)",0.62,5,"thd",0.648044903101381
"Cauchy(x0=0, gamma=1)",0.62,5,"thd",0.0493803018462601
"Pareto(loc=1, shape=0.5)",0.62,5,"thd",2.25409347940347e-05
"Pareto(loc=1, shape=2)",0.62,5,"thd",0.294513340515302
"LogNormal(mlog=0, sdlog=1)",0.62,5,"thd",0.481947097375755
"LogNormal(mlog=0, sdlog=2)",0.62,5,"thd",0.138227931609266
"LogNormal(mlog=0, sdlog=3)",0.62,5,"thd",0.0240771176443222
"Weibull(shape=0.3)",0.62,5,"thd",0.152233127859195
"Weibull(shape=0.5)",0.62,5,"thd",0.389597714211564
"Frechet(shape=1)",0.62,5,"thd",0.0338875414445645
"Frechet(shape=3)",0.62,5,"thd",0.467330945279945
"Uniform(a=0, b=1)",0.63,5,"thd",1.24888219736997
"Triangular(a=0, b=2, c=1)",0.63,5,"thd",1.05010092167643
"Triangular(a=0, b=2, c=0.2)",0.63,5,"thd",0.955499770192678
"Beta(a=2, b=4)",0.63,5,"thd",0.962189659478926
"Beta(a=2, b=10)",0.63,5,"thd",0.82422088356574
"Normal(m=0, sd=1)",0.63,5,"thd",1.01708931744198
"Weibull(scale=1, shape=2)",0.63,5,"thd",0.890891737294158
"Student(df=3)",0.63,5,"thd",0.693783027022368
"Gumbel(loc=0, scale=1)",0.63,5,"thd",0.755737864984873
"Exp(rate=1)",0.63,5,"thd",0.64164706983919
"Cauchy(x0=0, gamma=1)",0.63,5,"thd",0.0424484217290003
"Pareto(loc=1, shape=0.5)",0.63,5,"thd",1.24058311291726e-05
"Pareto(loc=1, shape=2)",0.63,5,"thd",0.280437776271286
"LogNormal(mlog=0, sdlog=1)",0.63,5,"thd",0.411962733503828
"LogNormal(mlog=0, sdlog=2)",0.63,5,"thd",0.127370013486837
"LogNormal(mlog=0, sdlog=3)",0.63,5,"thd",0.0170506097764459
"Weibull(shape=0.3)",0.63,5,"thd",0.11704875592109
"Weibull(shape=0.5)",0.63,5,"thd",0.356905677763398
"Frechet(shape=1)",0.63,5,"thd",0.0318907502856633
"Frechet(shape=3)",0.63,5,"thd",0.434357866200851
"Uniform(a=0, b=1)",0.64,5,"thd",1.28309253163786
"Triangular(a=0, b=2, c=1)",0.64,5,"thd",1.03918907681428
"Triangular(a=0, b=2, c=0.2)",0.64,5,"thd",0.951766425021181
"Beta(a=2, b=4)",0.64,5,"thd",0.957483679974587
"Beta(a=2, b=10)",0.64,5,"thd",0.822013441678468
"Normal(m=0, sd=1)",0.64,5,"thd",0.979388274747561
"Weibull(scale=1, shape=2)",0.64,5,"thd",0.890703882324606
"Student(df=3)",0.64,5,"thd",0.654996889181588
"Gumbel(loc=0, scale=1)",0.64,5,"thd",0.738059054185554
"Exp(rate=1)",0.64,5,"thd",0.621566847762491
"Cauchy(x0=0, gamma=1)",0.64,5,"thd",0.0187066634931909
"Pareto(loc=1, shape=0.5)",0.64,5,"thd",1.07716490697547e-05
"Pareto(loc=1, shape=2)",0.64,5,"thd",0.228121876956805
"LogNormal(mlog=0, sdlog=1)",0.64,5,"thd",0.415076306022031
"LogNormal(mlog=0, sdlog=2)",0.64,5,"thd",0.097938911139291
"LogNormal(mlog=0, sdlog=3)",0.64,5,"thd",0.0150236740004246
"Weibull(shape=0.3)",0.64,5,"thd",0.12965700066599
"Weibull(shape=0.5)",0.64,5,"thd",0.319992104254753
"Frechet(shape=1)",0.64,5,"thd",0.0129182074366033
"Frechet(shape=3)",0.64,5,"thd",0.413380952824697
"Uniform(a=0, b=1)",0.65,5,"thd",1.33249419039814
"Triangular(a=0, b=2, c=1)",0.65,5,"thd",1.05458889585335
"Triangular(a=0, b=2, c=0.2)",0.65,5,"thd",0.976922875933986
"Beta(a=2, b=4)",0.65,5,"thd",0.954404538564999
"Beta(a=2, b=10)",0.65,5,"thd",0.805664469107839
"Normal(m=0, sd=1)",0.65,5,"thd",0.987000992165422
"Weibull(scale=1, shape=2)",0.65,5,"thd",0.868937248971369
"Student(df=3)",0.65,5,"thd",0.634034927163534
"Gumbel(loc=0, scale=1)",0.65,5,"thd",0.72102734000265
"Exp(rate=1)",0.65,5,"thd",0.593189978601761
"Cauchy(x0=0, gamma=1)",0.65,5,"thd",0.0215301880076468
"Pareto(loc=1, shape=0.5)",0.65,5,"thd",2.43439439826426e-05
"Pareto(loc=1, shape=2)",0.65,5,"thd",0.238941899362035
"LogNormal(mlog=0, sdlog=1)",0.65,5,"thd",0.365443833470086
"LogNormal(mlog=0, sdlog=2)",0.65,5,"thd",0.107162577984988
"LogNormal(mlog=0, sdlog=3)",0.65,5,"thd",0.00851881721072598
"Weibull(shape=0.3)",0.65,5,"thd",0.100478858542747
"Weibull(shape=0.5)",0.65,5,"thd",0.306049529444889
"Frechet(shape=1)",0.65,5,"thd",0.0171341507981307
"Frechet(shape=3)",0.65,5,"thd",0.370892429598894
"Uniform(a=0, b=1)",0.66,5,"thd",1.39019267585792
"Triangular(a=0, b=2, c=1)",0.66,5,"thd",1.05944536170347
"Triangular(a=0, b=2, c=0.2)",0.66,5,"thd",0.97282747286392
"Beta(a=2, b=4)",0.66,5,"thd",0.949082058270212
"Beta(a=2, b=10)",0.66,5,"thd",0.801481064935353
"Normal(m=0, sd=1)",0.66,5,"thd",1.03218204965587
"Weibull(scale=1, shape=2)",0.66,5,"thd",0.862391134460518
"Student(df=3)",0.66,5,"thd",0.599165327474435
"Gumbel(loc=0, scale=1)",0.66,5,"thd",0.711239923893462
"Exp(rate=1)",0.66,5,"thd",0.588100227006721
"Cauchy(x0=0, gamma=1)",0.66,5,"thd",0.0190530362106676
"Pareto(loc=1, shape=0.5)",0.66,5,"thd",9.91262995087986e-06
"Pareto(loc=1, shape=2)",0.66,5,"thd",0.189615993520821
"LogNormal(mlog=0, sdlog=1)",0.66,5,"thd",0.351860705052836
"LogNormal(mlog=0, sdlog=2)",0.66,5,"thd",0.0840297290626387
"LogNormal(mlog=0, sdlog=3)",0.66,5,"thd",0.00961531644667835
"Weibull(shape=0.3)",0.66,5,"thd",0.0961186623266276
"Weibull(shape=0.5)",0.66,5,"thd",0.277466793464476
"Frechet(shape=1)",0.66,5,"thd",0.0157030050820278
"Frechet(shape=3)",0.66,5,"thd",0.341491746611499
"Uniform(a=0, b=1)",0.67,5,"thd",1.44051339769985
"Triangular(a=0, b=2, c=1)",0.67,5,"thd",1.07812597132579
"Triangular(a=0, b=2, c=0.2)",0.67,5,"thd",1.02038398328819
"Beta(a=2, b=4)",0.67,5,"thd",0.967404895841059
"Beta(a=2, b=10)",0.67,5,"thd",0.808537565330407
"Normal(m=0, sd=1)",0.67,5,"thd",0.983212679800011
"Weibull(scale=1, shape=2)",0.67,5,"thd",0.865202382121622
"Student(df=3)",0.67,5,"thd",0.584275919805431
"Gumbel(loc=0, scale=1)",0.67,5,"thd",0.698953214428405
"Exp(rate=1)",0.67,5,"thd",0.565505250836855
"Cauchy(x0=0, gamma=1)",0.67,5,"thd",0.0122253797710707
"Pareto(loc=1, shape=0.5)",0.67,5,"thd",3.48211139319062e-05
"Pareto(loc=1, shape=2)",0.67,5,"thd",0.173761301519709
"LogNormal(mlog=0, sdlog=1)",0.67,5,"thd",0.352151858846756
"LogNormal(mlog=0, sdlog=2)",0.67,5,"thd",0.0874557526373702
"LogNormal(mlog=0, sdlog=3)",0.67,5,"thd",0.00993062249493365
"Weibull(shape=0.3)",0.67,5,"thd",0.0673993056037003
"Weibull(shape=0.5)",0.67,5,"thd",0.275056057728598
"Frechet(shape=1)",0.67,5,"thd",0.016134064737115
"Frechet(shape=3)",0.67,5,"thd",0.343649663639585
"Uniform(a=0, b=1)",0.68,5,"thd",1.4796391227988
"Triangular(a=0, b=2, c=1)",0.68,5,"thd",1.11643616927326
"Triangular(a=0, b=2, c=0.2)",0.68,5,"thd",1.00900970527678
"Beta(a=2, b=4)",0.68,5,"thd",0.993807045318678
"Beta(a=2, b=10)",0.68,5,"thd",0.801025161847122
"Normal(m=0, sd=1)",0.68,5,"thd",0.991377957644551
"Weibull(scale=1, shape=2)",0.68,5,"thd",0.860298961630925
"Student(df=3)",0.68,5,"thd",0.557355520194631
"Gumbel(loc=0, scale=1)",0.68,5,"thd",0.681781179409476
"Exp(rate=1)",0.68,5,"thd",0.565868076096444
"Cauchy(x0=0, gamma=1)",0.68,5,"thd",0.0140036648789017
"Pareto(loc=1, shape=0.5)",0.68,5,"thd",2.43614165436287e-05
"Pareto(loc=1, shape=2)",0.68,5,"thd",0.163968206930594
"LogNormal(mlog=0, sdlog=1)",0.68,5,"thd",0.316709104319252
"LogNormal(mlog=0, sdlog=2)",0.68,5,"thd",0.066027224551743
"LogNormal(mlog=0, sdlog=3)",0.68,5,"thd",0.00862857274402402
"Weibull(shape=0.3)",0.68,5,"thd",0.0782930213580888
"Weibull(shape=0.5)",0.68,5,"thd",0.260595657065266
"Frechet(shape=1)",0.68,5,"thd",0.0148507519845779
"Frechet(shape=3)",0.68,5,"thd",0.312930289785898
"Uniform(a=0, b=1)",0.69,5,"thd",1.54864655434988
"Triangular(a=0, b=2, c=1)",0.69,5,"thd",1.1178232330742
"Triangular(a=0, b=2, c=0.2)",0.69,5,"thd",1.03675766098179
"Beta(a=2, b=4)",0.69,5,"thd",1.00672919237268
"Beta(a=2, b=10)",0.69,5,"thd",0.794489632943403
"Normal(m=0, sd=1)",0.69,5,"thd",1.0015946746119
"Weibull(scale=1, shape=2)",0.69,5,"thd",0.856835360899629
"Student(df=3)",0.69,5,"thd",0.539292180859651
"Gumbel(loc=0, scale=1)",0.69,5,"thd",0.67881357396726
"Exp(rate=1)",0.69,5,"thd",0.562174354991043
"Cauchy(x0=0, gamma=1)",0.69,5,"thd",0.0171230034020412
"Pareto(loc=1, shape=0.5)",0.69,5,"thd",1.62980873648678e-05
"Pareto(loc=1, shape=2)",0.69,5,"thd",0.179022810155243
"LogNormal(mlog=0, sdlog=1)",0.69,5,"thd",0.330704594200838
"LogNormal(mlog=0, sdlog=2)",0.69,5,"thd",0.0543258181960993
"LogNormal(mlog=0, sdlog=3)",0.69,5,"thd",0.00740707225335707
"Weibull(shape=0.3)",0.69,5,"thd",0.0798970037247689
"Weibull(shape=0.5)",0.69,5,"thd",0.257934249776877
"Frechet(shape=1)",0.69,5,"thd",0.0154050564444605
"Frechet(shape=3)",0.69,5,"thd",0.309214827421299
"Uniform(a=0, b=1)",0.7,5,"thd",1.5822338439701
"Triangular(a=0, b=2, c=1)",0.7,5,"thd",1.16197635395295
"Triangular(a=0, b=2, c=0.2)",0.7,5,"thd",1.08228512677594
"Beta(a=2, b=4)",0.7,5,"thd",0.984325491045827
"Beta(a=2, b=10)",0.7,5,"thd",0.799456330821225
"Normal(m=0, sd=1)",0.7,5,"thd",1.00453565316026
"Weibull(scale=1, shape=2)",0.7,5,"thd",0.889543475737207
"Student(df=3)",0.7,5,"thd",0.503126693557678
"Gumbel(loc=0, scale=1)",0.7,5,"thd",0.673966685281523
"Exp(rate=1)",0.7,5,"thd",0.547135679306048
"Cauchy(x0=0, gamma=1)",0.7,5,"thd",0.0140763761802625
"Pareto(loc=1, shape=0.5)",0.7,5,"thd",7.48036129387858e-06
"Pareto(loc=1, shape=2)",0.7,5,"thd",0.137368528174622
"LogNormal(mlog=0, sdlog=1)",0.7,5,"thd",0.293910321184416
"LogNormal(mlog=0, sdlog=2)",0.7,5,"thd",0.0546190020952119
"LogNormal(mlog=0, sdlog=3)",0.7,5,"thd",0.007043006540443
"Weibull(shape=0.3)",0.7,5,"thd",0.0603622974564928
"Weibull(shape=0.5)",0.7,5,"thd",0.231543557657963
"Frechet(shape=1)",0.7,5,"thd",0.0131431490402154
"Frechet(shape=3)",0.7,5,"thd",0.300196990913649
"Uniform(a=0, b=1)",0.71,5,"thd",1.60219648614948
"Triangular(a=0, b=2, c=1)",0.71,5,"thd",1.1750130902816
"Triangular(a=0, b=2, c=0.2)",0.71,5,"thd",1.10075456008905
"Beta(a=2, b=4)",0.71,5,"thd",1.01457652532418
"Beta(a=2, b=10)",0.71,5,"thd",0.800546437950271
"Normal(m=0, sd=1)",0.71,5,"thd",1.01614116144773
"Weibull(scale=1, shape=2)",0.71,5,"thd",0.86920076910389
"Student(df=3)",0.71,5,"thd",0.499624979681621
"Gumbel(loc=0, scale=1)",0.71,5,"thd",0.657268521597836
"Exp(rate=1)",0.71,5,"thd",0.536656510830187
"Cauchy(x0=0, gamma=1)",0.71,5,"thd",0.0134412175690779
"Pareto(loc=1, shape=0.5)",0.71,5,"thd",1.06338882359178e-05
"Pareto(loc=1, shape=2)",0.71,5,"thd",0.132833733074364
"LogNormal(mlog=0, sdlog=1)",0.71,5,"thd",0.27219860338303
"LogNormal(mlog=0, sdlog=2)",0.71,5,"thd",0.0585019562341958
"LogNormal(mlog=0, sdlog=3)",0.71,5,"thd",0.00780881146210852
"Weibull(shape=0.3)",0.71,5,"thd",0.0788128061822811
"Weibull(shape=0.5)",0.71,5,"thd",0.220029790912816
"Frechet(shape=1)",0.71,5,"thd",0.00908214624902731
"Frechet(shape=3)",0.71,5,"thd",0.28616029292087
"Uniform(a=0, b=1)",0.72,5,"thd",1.73844862311174
"Triangular(a=0, b=2, c=1)",0.72,5,"thd",1.18392182684599
"Triangular(a=0, b=2, c=0.2)",0.72,5,"thd",1.1422135832808
"Beta(a=2, b=4)",0.72,5,"thd",1.0603665190711
"Beta(a=2, b=10)",0.72,5,"thd",0.805766465690766
"Normal(m=0, sd=1)",0.72,5,"thd",1.05455830188205
"Weibull(scale=1, shape=2)",0.72,5,"thd",0.894292777276621
"Student(df=3)",0.72,5,"thd",0.504258457826442
"Gumbel(loc=0, scale=1)",0.72,5,"thd",0.662948478683617
"Exp(rate=1)",0.72,5,"thd",0.559282950662993
"Cauchy(x0=0, gamma=1)",0.72,5,"thd",0.0100431025604085
"Pareto(loc=1, shape=0.5)",0.72,5,"thd",1.51944599497107e-05
"Pareto(loc=1, shape=2)",0.72,5,"thd",0.125599744356838
"LogNormal(mlog=0, sdlog=1)",0.72,5,"thd",0.267400874913589
"LogNormal(mlog=0, sdlog=2)",0.72,5,"thd",0.0561427669899502
"LogNormal(mlog=0, sdlog=3)",0.72,5,"thd",0.00381160540029869
"Weibull(shape=0.3)",0.72,5,"thd",0.0598835011835023
"Weibull(shape=0.5)",0.72,5,"thd",0.226461196049475
"Frechet(shape=1)",0.72,5,"thd",0.0106405470631061
"Frechet(shape=3)",0.72,5,"thd",0.252675401736043
"Uniform(a=0, b=1)",0.73,5,"thd",1.77704797090705
"Triangular(a=0, b=2, c=1)",0.73,5,"thd",1.25649911028295
"Triangular(a=0, b=2, c=0.2)",0.73,5,"thd",1.17448568326309
"Beta(a=2, b=4)",0.73,5,"thd",1.09845582656511
"Beta(a=2, b=10)",0.73,5,"thd",0.818606692770083
"Normal(m=0, sd=1)",0.73,5,"thd",1.04172334100472
"Weibull(scale=1, shape=2)",0.73,5,"thd",0.915175694884761
"Student(df=3)",0.73,5,"thd",0.482018408294242
"Gumbel(loc=0, scale=1)",0.73,5,"thd",0.671804960059342
"Exp(rate=1)",0.73,5,"thd",0.544503639792414
"Cauchy(x0=0, gamma=1)",0.73,5,"thd",0.0136227080596743
"Pareto(loc=1, shape=0.5)",0.73,5,"thd",5.67665342586274e-06
"Pareto(loc=1, shape=2)",0.73,5,"thd",0.123224609486803
"LogNormal(mlog=0, sdlog=1)",0.73,5,"thd",0.276276449136991
"LogNormal(mlog=0, sdlog=2)",0.73,5,"thd",0.0525058312909657
"LogNormal(mlog=0, sdlog=3)",0.73,5,"thd",0.0068434065871613
"Weibull(shape=0.3)",0.73,5,"thd",0.066989900595681
"Weibull(shape=0.5)",0.73,5,"thd",0.206718964052351
"Frechet(shape=1)",0.73,5,"thd",0.00779424234684119
"Frechet(shape=3)",0.73,5,"thd",0.241143467948866
"Uniform(a=0, b=1)",0.74,5,"thd",1.87443815049373
"Triangular(a=0, b=2, c=1)",0.74,5,"thd",1.27260368281286
"Triangular(a=0, b=2, c=0.2)",0.74,5,"thd",1.22086314129124
"Beta(a=2, b=4)",0.74,5,"thd",1.12002098922508
"Beta(a=2, b=10)",0.74,5,"thd",0.844468532145832
"Normal(m=0, sd=1)",0.74,5,"thd",1.10178261030827
"Weibull(scale=1, shape=2)",0.74,5,"thd",0.935019551371184
"Student(df=3)",0.74,5,"thd",0.483524320646773
"Gumbel(loc=0, scale=1)",0.74,5,"thd",0.684340606279553
"Exp(rate=1)",0.74,5,"thd",0.56202788830358
"Cauchy(x0=0, gamma=1)",0.74,5,"thd",0.00926448863183405
"Pareto(loc=1, shape=0.5)",0.74,5,"thd",7.9054923492845e-06
"Pareto(loc=1, shape=2)",0.74,5,"thd",0.118250654717544
"LogNormal(mlog=0, sdlog=1)",0.74,5,"thd",0.275228636750561
"LogNormal(mlog=0, sdlog=2)",0.74,5,"thd",0.0429586618263287
"LogNormal(mlog=0, sdlog=3)",0.74,5,"thd",0.0066801736091701
"Weibull(shape=0.3)",0.74,5,"thd",0.0605459884513182
"Weibull(shape=0.5)",0.74,5,"thd",0.202377247615963
"Frechet(shape=1)",0.74,5,"thd",0.0083669010619057
"Frechet(shape=3)",0.74,5,"thd",0.257410137065132
"Uniform(a=0, b=1)",0.75,5,"thd",1.88147089082369
"Triangular(a=0, b=2, c=1)",0.75,5,"thd",1.33211005477428
"Triangular(a=0, b=2, c=0.2)",0.75,5,"thd",1.28381089194936
"Beta(a=2, b=4)",0.75,5,"thd",1.13670852800986
"Beta(a=2, b=10)",0.75,5,"thd",0.870724953557354
"Normal(m=0, sd=1)",0.75,5,"thd",1.12751073364605
"Weibull(scale=1, shape=2)",0.75,5,"thd",0.93879327628879
"Student(df=3)",0.75,5,"thd",0.471686352587133
"Gumbel(loc=0, scale=1)",0.75,5,"thd",0.700599737269694
"Exp(rate=1)",0.75,5,"thd",0.571463753739618
"Cauchy(x0=0, gamma=1)",0.75,5,"thd",0.00617848406573021
"Pareto(loc=1, shape=0.5)",0.75,5,"thd",1.03663531955183e-05
"Pareto(loc=1, shape=2)",0.75,5,"thd",0.123584543478038
"LogNormal(mlog=0, sdlog=1)",0.75,5,"thd",0.278887838183273
"LogNormal(mlog=0, sdlog=2)",0.75,5,"thd",0.0475302741564762
"LogNormal(mlog=0, sdlog=3)",0.75,5,"thd",0.00707816327055738
"Weibull(shape=0.3)",0.75,5,"thd",0.0607470174269951
"Weibull(shape=0.5)",0.75,5,"thd",0.211160923670754
"Frechet(shape=1)",0.75,5,"thd",0.00972783277715651
"Frechet(shape=3)",0.75,5,"thd",0.246634451234474
"Uniform(a=0, b=1)",0.76,5,"thd",1.85038774799614
"Triangular(a=0, b=2, c=1)",0.76,5,"thd",1.3030893061117
"Triangular(a=0, b=2, c=0.2)",0.76,5,"thd",1.25200969149132
"Beta(a=2, b=4)",0.76,5,"thd",1.11449433543355
"Beta(a=2, b=10)",0.76,5,"thd",0.865369872409767
"Normal(m=0, sd=1)",0.76,5,"thd",1.0933864233467
"Weibull(scale=1, shape=2)",0.76,5,"thd",0.924162723634208
"Student(df=3)",0.76,5,"thd",0.454850782049369
"Gumbel(loc=0, scale=1)",0.76,5,"thd",0.681541652213389
"Exp(rate=1)",0.76,5,"thd",0.551859686977728
"Cauchy(x0=0, gamma=1)",0.76,5,"thd",0.0272001941414638
"Pareto(loc=1, shape=0.5)",0.76,5,"thd",0.00553366408215492
"Pareto(loc=1, shape=2)",0.76,5,"thd",0.120916985419625
"LogNormal(mlog=0, sdlog=1)",0.76,5,"thd",0.263514677216491
"LogNormal(mlog=0, sdlog=2)",0.76,5,"thd",0.0514696756984706
"LogNormal(mlog=0, sdlog=3)",0.76,5,"thd",0.0173089946932536
"Weibull(shape=0.3)",0.76,5,"thd",0.0583425281318217
"Weibull(shape=0.5)",0.76,5,"thd",0.219111409471801
"Frechet(shape=1)",0.76,5,"thd",0.0175081940603982
"Frechet(shape=3)",0.76,5,"thd",0.25778074601742
"Uniform(a=0, b=1)",0.77,5,"thd",1.88240365560928
