"distribution","p","n","estimator","efficiency"
"Gumbel(loc=0, scale=1)",0.21,5,"hd",1.36608882802674
"Exp(rate=1)",0.21,5,"hd",1.60736341808232
"Cauchy(x0=0, gamma=1)",0.21,5,"hd",0.105859036689638
"Pareto(loc=1, shape=0.5)",0.21,5,"hd",0.000277315811196826
"Pareto(loc=1, shape=2)",0.21,5,"hd",1.42019856449309
"LogNormal(mlog=0, sdlog=1)",0.21,5,"hd",1.57361190996888
"LogNormal(mlog=0, sdlog=2)",0.21,5,"hd",1.11218521705177
"LogNormal(mlog=0, sdlog=3)",0.21,5,"hd",0.285077911276587
"Weibull(shape=0.3)",0.21,5,"hd",0.679102815941782
"Weibull(shape=0.5)",0.21,5,"hd",1.33405453343962
"Frechet(shape=1)",0.21,5,"hd",1.03568770451039
"Frechet(shape=3)",0.21,5,"hd",1.53191366064331
"Uniform(a=0, b=1)",0.22,5,"hd",1.74951163942456
"Triangular(a=0, b=2, c=1)",0.22,5,"hd",1.35868083674712
"Triangular(a=0, b=2, c=0.2)",0.22,5,"hd",1.63958464311726
"Beta(a=2, b=4)",0.22,5,"hd",1.56423767527878
"Beta(a=2, b=10)",0.22,5,"hd",1.58002307894908
"Normal(m=0, sd=1)",0.22,5,"hd",1.16568413580828
"Weibull(scale=1, shape=2)",0.22,5,"hd",1.49995948315173
"Student(df=3)",0.22,5,"hd",0.566961086671299
"Gumbel(loc=0, scale=1)",0.22,5,"hd",1.41605482134715
"Exp(rate=1)",0.22,5,"hd",1.63814871953081
"Cauchy(x0=0, gamma=1)",0.22,5,"hd",0.0861348966931087
"Pareto(loc=1, shape=0.5)",0.22,5,"hd",0.000800516810512027
"Pareto(loc=1, shape=2)",0.22,5,"hd",1.44807598188666
"LogNormal(mlog=0, sdlog=1)",0.22,5,"hd",1.55290637230054
"LogNormal(mlog=0, sdlog=2)",0.22,5,"hd",1.06822614409889
"LogNormal(mlog=0, sdlog=3)",0.22,5,"hd",0.228970313854361
"Weibull(shape=0.3)",0.22,5,"hd",0.664243298856915
"Weibull(shape=0.5)",0.22,5,"hd",1.23811962651301
"Frechet(shape=1)",0.22,5,"hd",0.848776236722432
"Frechet(shape=3)",0.22,5,"hd",1.48396251719009
"Uniform(a=0, b=1)",0.23,5,"hd",1.7530348093822
"Triangular(a=0, b=2, c=1)",0.23,5,"hd",1.40270347418217
"Triangular(a=0, b=2, c=0.2)",0.23,5,"hd",1.67934941890492
"Beta(a=2, b=4)",0.23,5,"hd",1.6011826918283
"Beta(a=2, b=10)",0.23,5,"hd",1.63153281587772
"Normal(m=0, sd=1)",0.23,5,"hd",1.21413849990326
"Weibull(scale=1, shape=2)",0.23,5,"hd",1.54501878562813
"Student(df=3)",0.23,5,"hd",0.554667834628869
"Gumbel(loc=0, scale=1)",0.23,5,"hd",1.47381822229197
"Exp(rate=1)",0.23,5,"hd",1.58650308124742
"Cauchy(x0=0, gamma=1)",0.23,5,"hd",0.0502601628631828
"Pareto(loc=1, shape=0.5)",0.23,5,"hd",0.000455425171109973
"Pareto(loc=1, shape=2)",0.23,5,"hd",1.41929393256175
"LogNormal(mlog=0, sdlog=1)",0.23,5,"hd",1.52289774033615
"LogNormal(mlog=0, sdlog=2)",0.23,5,"hd",0.92134551704995
"LogNormal(mlog=0, sdlog=3)",0.23,5,"hd",0.233962802840039
"Weibull(shape=0.3)",0.23,5,"hd",0.559690824560825
"Weibull(shape=0.5)",0.23,5,"hd",1.22705773152504
"Frechet(shape=1)",0.23,5,"hd",0.954331834724423
"Frechet(shape=3)",0.23,5,"hd",1.50708769204428
"Uniform(a=0, b=1)",0.24,5,"hd",1.75853246548425
"Triangular(a=0, b=2, c=1)",0.24,5,"hd",1.4326403308545
"Triangular(a=0, b=2, c=0.2)",0.24,5,"hd",1.65875030319875
"Beta(a=2, b=4)",0.24,5,"hd",1.66501268063023
"Beta(a=2, b=10)",0.24,5,"hd",1.64581561941652
"Normal(m=0, sd=1)",0.24,5,"hd",1.24913705731489
"Weibull(scale=1, shape=2)",0.24,5,"hd",1.5942714477854
"Student(df=3)",0.24,5,"hd",0.592044534813399
"Gumbel(loc=0, scale=1)",0.24,5,"hd",1.46333473738079
"Exp(rate=1)",0.24,5,"hd",1.64165361810689
"Cauchy(x0=0, gamma=1)",0.24,5,"hd",0.0169649429531026
"Pareto(loc=1, shape=0.5)",0.24,5,"hd",0.000362490238600947
"Pareto(loc=1, shape=2)",0.24,5,"hd",1.41882700629342
"LogNormal(mlog=0, sdlog=1)",0.24,5,"hd",1.50848274894697
"LogNormal(mlog=0, sdlog=2)",0.24,5,"hd",0.930524766395987
"LogNormal(mlog=0, sdlog=3)",0.24,5,"hd",0.191424995085664
"Weibull(shape=0.3)",0.24,5,"hd",0.542427337297767
"Weibull(shape=0.5)",0.24,5,"hd",1.16432495155161
"Frechet(shape=1)",0.24,5,"hd",0.751966200760819
"Frechet(shape=3)",0.24,5,"hd",1.524485812061
"Uniform(a=0, b=1)",0.25,5,"hd",1.80868883604073
"Triangular(a=0, b=2, c=1)",0.25,5,"hd",1.48154552612583
"Triangular(a=0, b=2, c=0.2)",0.25,5,"hd",1.73720869949001
"Beta(a=2, b=4)",0.25,5,"hd",1.70284712866128
"Beta(a=2, b=10)",0.25,5,"hd",1.67034092884642
"Normal(m=0, sd=1)",0.25,5,"hd",1.32506382896323
"Weibull(scale=1, shape=2)",0.25,5,"hd",1.61347504461856
"Student(df=3)",0.25,5,"hd",0.614474563336014
"Gumbel(loc=0, scale=1)",0.25,5,"hd",1.50099058216432
"Exp(rate=1)",0.25,5,"hd",1.64771580572871
"Cauchy(x0=0, gamma=1)",0.25,5,"hd",0.00828249746127317
"Pareto(loc=1, shape=0.5)",0.25,5,"hd",0.000126839534847005
"Pareto(loc=1, shape=2)",0.25,5,"hd",1.36372448401214
"LogNormal(mlog=0, sdlog=1)",0.25,5,"hd",1.46604075808946
"LogNormal(mlog=0, sdlog=2)",0.25,5,"hd",0.841427197175978
"LogNormal(mlog=0, sdlog=3)",0.25,5,"hd",0.132637844704413
"Weibull(shape=0.3)",0.25,5,"hd",0.481850857613967
"Weibull(shape=0.5)",0.25,5,"hd",1.09711719743167
"Frechet(shape=1)",0.25,5,"hd",0.820259893987162
"Frechet(shape=3)",0.25,5,"hd",1.55545249137269
"Uniform(a=0, b=1)",0.26,5,"hd",1.75917548599288
"Triangular(a=0, b=2, c=1)",0.26,5,"hd",1.43591792929077
"Triangular(a=0, b=2, c=0.2)",0.26,5,"hd",1.6894978430435
"Beta(a=2, b=4)",0.26,5,"hd",1.64577294163678
"Beta(a=2, b=10)",0.26,5,"hd",1.56732630354749
"Normal(m=0, sd=1)",0.26,5,"hd",1.28009515491967
"Weibull(scale=1, shape=2)",0.26,5,"hd",1.57830809520537
"Student(df=3)",0.26,5,"hd",0.643912595018867
"Gumbel(loc=0, scale=1)",0.26,5,"hd",1.4790216282518
"Exp(rate=1)",0.26,5,"hd",1.54258882647089
"Cauchy(x0=0, gamma=1)",0.26,5,"hd",0.00973335460088622
"Pareto(loc=1, shape=0.5)",0.26,5,"hd",0.000183892848259127
"Pareto(loc=1, shape=2)",0.26,5,"hd",1.28338349390401
"LogNormal(mlog=0, sdlog=1)",0.26,5,"hd",1.44505702980021
"LogNormal(mlog=0, sdlog=2)",0.26,5,"hd",0.79258280088881
"LogNormal(mlog=0, sdlog=3)",0.26,5,"hd",0.162578871656842
"Weibull(shape=0.3)",0.26,5,"hd",0.431596225449313
"Weibull(shape=0.5)",0.26,5,"hd",1.057344968334
"Frechet(shape=1)",0.26,5,"hd",0.621682373227948
"Frechet(shape=3)",0.26,5,"hd",1.49537947015391
"Uniform(a=0, b=1)",0.27,5,"hd",1.73352643683814
"Triangular(a=0, b=2, c=1)",0.27,5,"hd",1.40330475724661
"Triangular(a=0, b=2, c=0.2)",0.27,5,"hd",1.67321103112279
"Beta(a=2, b=4)",0.27,5,"hd",1.61154454821743
"Beta(a=2, b=10)",0.27,5,"hd",1.58739247324903
"Normal(m=0, sd=1)",0.27,5,"hd",1.25591326635362
"Weibull(scale=1, shape=2)",0.27,5,"hd",1.56403296257963
"Student(df=3)",0.27,5,"hd",0.67444480114806
"Gumbel(loc=0, scale=1)",0.27,5,"hd",1.44494399739641
"Exp(rate=1)",0.27,5,"hd",1.53888534591744
"Cauchy(x0=0, gamma=1)",0.27,5,"hd",0.0118191905442786
"Pareto(loc=1, shape=0.5)",0.27,5,"hd",0.00011279286070973
"Pareto(loc=1, shape=2)",0.27,5,"hd",1.26130742951141
"LogNormal(mlog=0, sdlog=1)",0.27,5,"hd",1.38732177587084
"LogNormal(mlog=0, sdlog=2)",0.27,5,"hd",0.71424370746151
"LogNormal(mlog=0, sdlog=3)",0.27,5,"hd",0.150389728253122
"Weibull(shape=0.3)",0.27,5,"hd",0.455758278019505
"Weibull(shape=0.5)",0.27,5,"hd",1.084694257864
"Frechet(shape=1)",0.27,5,"hd",0.568760491802511
"Frechet(shape=3)",0.27,5,"hd",1.4310917919107
"Uniform(a=0, b=1)",0.28,5,"hd",1.68535660688849
"Triangular(a=0, b=2, c=1)",0.28,5,"hd",1.36823427244405
"Triangular(a=0, b=2, c=0.2)",0.28,5,"hd",1.58512007946836
"Beta(a=2, b=4)",0.28,5,"hd",1.52761755543639
"Beta(a=2, b=10)",0.28,5,"hd",1.55472809432077
"Normal(m=0, sd=1)",0.28,5,"hd",1.25028496846641
"Weibull(scale=1, shape=2)",0.28,5,"hd",1.49778178089086
"Student(df=3)",0.28,5,"hd",0.662343315690641
"Gumbel(loc=0, scale=1)",0.28,5,"hd",1.40078366890975
"Exp(rate=1)",0.28,5,"hd",1.45514386825321
"Cauchy(x0=0, gamma=1)",0.28,5,"hd",0.0151498544053199
"Pareto(loc=1, shape=0.5)",0.28,5,"hd",0.000102050233270207
"Pareto(loc=1, shape=2)",0.28,5,"hd",1.18097836131487
"LogNormal(mlog=0, sdlog=1)",0.28,5,"hd",1.34687735256315
"LogNormal(mlog=0, sdlog=2)",0.28,5,"hd",0.694399150721377
"LogNormal(mlog=0, sdlog=3)",0.28,5,"hd",0.119233492883825
"Weibull(shape=0.3)",0.28,5,"hd",0.429971378544709
"Weibull(shape=0.5)",0.28,5,"hd",1.0361870801127
"Frechet(shape=1)",0.28,5,"hd",0.561763205986565
"Frechet(shape=3)",0.28,5,"hd",1.35585793817445
"Uniform(a=0, b=1)",0.29,5,"hd",1.62299349464976
"Triangular(a=0, b=2, c=1)",0.29,5,"hd",1.32772016301687
"Triangular(a=0, b=2, c=0.2)",0.29,5,"hd",1.51774959171673
"Beta(a=2, b=4)",0.29,5,"hd",1.48510587765445
"Beta(a=2, b=10)",0.29,5,"hd",1.48632286799847
"Normal(m=0, sd=1)",0.29,5,"hd",1.19103705165583
"Weibull(scale=1, shape=2)",0.29,5,"hd",1.47103734412646
"Student(df=3)",0.29,5,"hd",0.675894174929276
"Gumbel(loc=0, scale=1)",0.29,5,"hd",1.38992974656778
"Exp(rate=1)",0.29,5,"hd",1.42568999178055
"Cauchy(x0=0, gamma=1)",0.29,5,"hd",0.0129594701900172
"Pareto(loc=1, shape=0.5)",0.29,5,"hd",0.000117793187031197
"Pareto(loc=1, shape=2)",0.29,5,"hd",1.09217549611961
"LogNormal(mlog=0, sdlog=1)",0.29,5,"hd",1.27296683862453
"LogNormal(mlog=0, sdlog=2)",0.29,5,"hd",0.704649869401987
"LogNormal(mlog=0, sdlog=3)",0.29,5,"hd",0.0860246848409599
"Weibull(shape=0.3)",0.29,5,"hd",0.398849458898205
"Weibull(shape=0.5)",0.29,5,"hd",1.0401073925363
"Frechet(shape=1)",0.29,5,"hd",0.58323994699076
"Frechet(shape=3)",0.29,5,"hd",1.31274619857023
"Uniform(a=0, b=1)",0.3,5,"hd",1.57355555696326
"Triangular(a=0, b=2, c=1)",0.3,5,"hd",1.31511077621717
"Triangular(a=0, b=2, c=0.2)",0.3,5,"hd",1.47706837020695
"Beta(a=2, b=4)",0.3,5,"hd",1.46261263383218
"Beta(a=2, b=10)",0.3,5,"hd",1.46192803423478
"Normal(m=0, sd=1)",0.3,5,"hd",1.22048342728952
"Weibull(scale=1, shape=2)",0.3,5,"hd",1.41131962511542
"Student(df=3)",0.3,5,"hd",0.669665154805787
"Gumbel(loc=0, scale=1)",0.3,5,"hd",1.36297085215934
"Exp(rate=1)",0.3,5,"hd",1.38714942543426
"Cauchy(x0=0, gamma=1)",0.3,5,"hd",0.015841365293501
"Pareto(loc=1, shape=0.5)",0.3,5,"hd",0.000217588775117735
"Pareto(loc=1, shape=2)",0.3,5,"hd",1.11275521988548
"LogNormal(mlog=0, sdlog=1)",0.3,5,"hd",1.26650364197679
"LogNormal(mlog=0, sdlog=2)",0.3,5,"hd",0.605975139535378
"LogNormal(mlog=0, sdlog=3)",0.3,5,"hd",0.112616469682124
"Weibull(shape=0.3)",0.3,5,"hd",0.443132423988194
"Weibull(shape=0.5)",0.3,5,"hd",0.988146814220524
"Frechet(shape=1)",0.3,5,"hd",0.490870605388796
"Frechet(shape=3)",0.3,5,"hd",1.32298706381518
"Uniform(a=0, b=1)",0.31,5,"hd",1.53097506693514
"Triangular(a=0, b=2, c=1)",0.31,5,"hd",1.31022774039939
"Triangular(a=0, b=2, c=0.2)",0.31,5,"hd",1.46082851139711
"Beta(a=2, b=4)",0.31,5,"hd",1.43646490492175
"Beta(a=2, b=10)",0.31,5,"hd",1.4394082633474
"Normal(m=0, sd=1)",0.31,5,"hd",1.19923090105905
"Weibull(scale=1, shape=2)",0.31,5,"hd",1.42210382479637
"Student(df=3)",0.31,5,"hd",0.658820793224232
"Gumbel(loc=0, scale=1)",0.31,5,"hd",1.33913250700115
"Exp(rate=1)",0.31,5,"hd",1.3695041757442
"Cauchy(x0=0, gamma=1)",0.31,5,"hd",0.019077362537211
"Pareto(loc=1, shape=0.5)",0.31,5,"hd",8.2433275242234e-05
"Pareto(loc=1, shape=2)",0.31,5,"hd",1.07944835104848
"LogNormal(mlog=0, sdlog=1)",0.31,5,"hd",1.23688546031725
"LogNormal(mlog=0, sdlog=2)",0.31,5,"hd",0.633047896591075
"LogNormal(mlog=0, sdlog=3)",0.31,5,"hd",0.120844418514794
"Weibull(shape=0.3)",0.31,5,"hd",0.395751968320963
"Weibull(shape=0.5)",0.31,5,"hd",0.958379631886694
"Frechet(shape=1)",0.31,5,"hd",0.346014420591057
"Frechet(shape=3)",0.31,5,"hd",1.28920162545118
"Uniform(a=0, b=1)",0.32,5,"hd",1.48090943451207
"Triangular(a=0, b=2, c=1)",0.32,5,"hd",1.25723629987374
"Triangular(a=0, b=2, c=0.2)",0.32,5,"hd",1.45452916541217
"Beta(a=2, b=4)",0.32,5,"hd",1.38926658493259
"Beta(a=2, b=10)",0.32,5,"hd",1.37797362819091
"Normal(m=0, sd=1)",0.32,5,"hd",1.17482717035898
"Weibull(scale=1, shape=2)",0.32,5,"hd",1.37637503048168
"Student(df=3)",0.32,5,"hd",0.683788318464036
"Gumbel(loc=0, scale=1)",0.32,5,"hd",1.30358445872081
"Exp(rate=1)",0.32,5,"hd",1.31750639347777
"Cauchy(x0=0, gamma=1)",0.32,5,"hd",0.0191162075022343
"Pareto(loc=1, shape=0.5)",0.32,5,"hd",7.56479781822452e-05
"Pareto(loc=1, shape=2)",0.32,5,"hd",1.01683461916954
"LogNormal(mlog=0, sdlog=1)",0.32,5,"hd",1.17919586611715
"LogNormal(mlog=0, sdlog=2)",0.32,5,"hd",0.619997065693181
"LogNormal(mlog=0, sdlog=3)",0.32,5,"hd",0.0874601934402436
"Weibull(shape=0.3)",0.32,5,"hd",0.368702697553782
"Weibull(shape=0.5)",0.32,5,"hd",0.920077743482675
"Frechet(shape=1)",0.32,5,"hd",0.420988979888412
"Frechet(shape=3)",0.32,5,"hd",1.25993144543374
"Uniform(a=0, b=1)",0.33,5,"hd",1.45155817016548
"Triangular(a=0, b=2, c=1)",0.33,5,"hd",1.26449637251766
"Triangular(a=0, b=2, c=0.2)",0.33,5,"hd",1.42182096707015
"Beta(a=2, b=4)",0.33,5,"hd",1.35913027586538
"Beta(a=2, b=10)",0.33,5,"hd",1.35251558905544
"Normal(m=0, sd=1)",0.33,5,"hd",1.18137076040883
"Weibull(scale=1, shape=2)",0.33,5,"hd",1.35170033722864
"Student(df=3)",0.33,5,"hd",0.725172954384052
"Gumbel(loc=0, scale=1)",0.33,5,"hd",1.29575518055959
"Exp(rate=1)",0.33,5,"hd",1.30448438853462
"Cauchy(x0=0, gamma=1)",0.33,5,"hd",0.0118813271317853
"Pareto(loc=1, shape=0.5)",0.33,5,"hd",8.39379272862105e-05
"Pareto(loc=1, shape=2)",0.33,5,"hd",1.00767708978432
"LogNormal(mlog=0, sdlog=1)",0.33,5,"hd",1.19685433639803
"LogNormal(mlog=0, sdlog=2)",0.33,5,"hd",0.633991680310394
"LogNormal(mlog=0, sdlog=3)",0.33,5,"hd",0.0938742708816595
"Weibull(shape=0.3)",0.33,5,"hd",0.408795049413182
"Weibull(shape=0.5)",0.33,5,"hd",0.884032869587763
"Frechet(shape=1)",0.33,5,"hd",0.323821721393041
"Frechet(shape=3)",0.33,5,"hd",1.22585008078616
"Uniform(a=0, b=1)",0.34,5,"hd",1.43461469364074
"Triangular(a=0, b=2, c=1)",0.34,5,"hd",1.25066950299999
"Triangular(a=0, b=2, c=0.2)",0.34,5,"hd",1.39393887394923
"Beta(a=2, b=4)",0.34,5,"hd",1.37263902111735
"Beta(a=2, b=10)",0.34,5,"hd",1.32983545160631
"Normal(m=0, sd=1)",0.34,5,"hd",1.16868283384684
"Weibull(scale=1, shape=2)",0.34,5,"hd",1.31728441429729
"Student(df=3)",0.34,5,"hd",0.719499427345525
"Gumbel(loc=0, scale=1)",0.34,5,"hd",1.27329049774631
"Exp(rate=1)",0.34,5,"hd",1.28980956823517
"Cauchy(x0=0, gamma=1)",0.34,5,"hd",0.0172113040509572
"Pareto(loc=1, shape=0.5)",0.34,5,"hd",7.81042289167591e-05
"Pareto(loc=1, shape=2)",0.34,5,"hd",0.965254504769687
"LogNormal(mlog=0, sdlog=1)",0.34,5,"hd",1.12513320086727
"LogNormal(mlog=0, sdlog=2)",0.34,5,"hd",0.576102737889454
"LogNormal(mlog=0, sdlog=3)",0.34,5,"hd",0.0819492215635255
"Weibull(shape=0.3)",0.34,5,"hd",0.389797909078627
"Weibull(shape=0.5)",0.34,5,"hd",0.88890899242507
"Frechet(shape=1)",0.34,5,"hd",0.30643417529203
"Frechet(shape=3)",0.34,5,"hd",1.19530391932747
"Uniform(a=0, b=1)",0.35,5,"hd",1.40901636886182
"Triangular(a=0, b=2, c=1)",0.35,5,"hd",1.23963367205599
"Triangular(a=0, b=2, c=0.2)",0.35,5,"hd",1.3804573978124
"Beta(a=2, b=4)",0.35,5,"hd",1.33228547156039
"Beta(a=2, b=10)",0.35,5,"hd",1.32154653616306
"Normal(m=0, sd=1)",0.35,5,"hd",1.15574703676931
"Weibull(scale=1, shape=2)",0.35,5,"hd",1.29983437937484
"Student(df=3)",0.35,5,"hd",0.763499408810569
"Gumbel(loc=0, scale=1)",0.35,5,"hd",1.25783481871166
"Exp(rate=1)",0.35,5,"hd",1.24130811745256
"Cauchy(x0=0, gamma=1)",0.35,5,"hd",0.0250984763296598
"Pareto(loc=1, shape=0.5)",0.35,5,"hd",1.93732222343847e-05
"Pareto(loc=1, shape=2)",0.35,5,"hd",0.922080896755391
"LogNormal(mlog=0, sdlog=1)",0.35,5,"hd",1.11813051991062
"LogNormal(mlog=0, sdlog=2)",0.35,5,"hd",0.55339391000424
"LogNormal(mlog=0, sdlog=3)",0.35,5,"hd",0.0740372607028992
"Weibull(shape=0.3)",0.35,5,"hd",0.40794724771076
"Weibull(shape=0.5)",0.35,5,"hd",0.829964399599787
"Frechet(shape=1)",0.35,5,"hd",0.29344441992634
"Frechet(shape=3)",0.35,5,"hd",1.17852777362423
"Uniform(a=0, b=1)",0.36,5,"hd",1.40670172182628
"Triangular(a=0, b=2, c=1)",0.36,5,"hd",1.19315247105201
"Triangular(a=0, b=2, c=0.2)",0.36,5,"hd",1.34559815192778
"Beta(a=2, b=4)",0.36,5,"hd",1.32863881231542
"Beta(a=2, b=10)",0.36,5,"hd",1.30009876321615
"Normal(m=0, sd=1)",0.36,5,"hd",1.16526705153295
"Weibull(scale=1, shape=2)",0.36,5,"hd",1.28160376452822
"Student(df=3)",0.36,5,"hd",0.794064344930607
"Gumbel(loc=0, scale=1)",0.36,5,"hd",1.24220912993696
"Exp(rate=1)",0.36,5,"hd",1.23245882789524
"Cauchy(x0=0, gamma=1)",0.36,5,"hd",0.0181493994015186
"Pareto(loc=1, shape=0.5)",0.36,5,"hd",1.83437104418712e-05
"Pareto(loc=1, shape=2)",0.36,5,"hd",0.92346945279404
"LogNormal(mlog=0, sdlog=1)",0.36,5,"hd",1.07161148692179
"LogNormal(mlog=0, sdlog=2)",0.36,5,"hd",0.477511155013944
"LogNormal(mlog=0, sdlog=3)",0.36,5,"hd",0.0611953505500984
"Weibull(shape=0.3)",0.36,5,"hd",0.339717680815273
"Weibull(shape=0.5)",0.36,5,"hd",0.803324825615919
"Frechet(shape=1)",0.36,5,"hd",0.270277299243946
"Frechet(shape=3)",0.36,5,"hd",1.153733946152
"Uniform(a=0, b=1)",0.37,5,"hd",1.38394320039153
"Triangular(a=0, b=2, c=1)",0.37,5,"hd",1.21967798636821
"Triangular(a=0, b=2, c=0.2)",0.37,5,"hd",1.33348587073369
"Beta(a=2, b=4)",0.37,5,"hd",1.29724702035403
"Beta(a=2, b=10)",0.37,5,"hd",1.2706433685236
"Normal(m=0, sd=1)",0.37,5,"hd",1.1482051731111
"Weibull(scale=1, shape=2)",0.37,5,"hd",1.2665935044437
"Student(df=3)",0.37,5,"hd",0.825522874393791
"Gumbel(loc=0, scale=1)",0.37,5,"hd",1.22972746974594
"Exp(rate=1)",0.37,5,"hd",1.16332423855177
"Cauchy(x0=0, gamma=1)",0.37,5,"hd",0.0313858600903279
"Pareto(loc=1, shape=0.5)",0.37,5,"hd",3.75713628132116e-05
"Pareto(loc=1, shape=2)",0.37,5,"hd",0.870623975644571
"LogNormal(mlog=0, sdlog=1)",0.37,5,"hd",1.0281842114184
"LogNormal(mlog=0, sdlog=2)",0.37,5,"hd",0.489213746479713
"LogNormal(mlog=0, sdlog=3)",0.37,5,"hd",0.0608156176776751
"Weibull(shape=0.3)",0.37,5,"hd",0.321153720716843
"Weibull(shape=0.5)",0.37,5,"hd",0.765723572158816
"Frechet(shape=1)",0.37,5,"hd",0.216208569924269
"Frechet(shape=3)",0.37,5,"hd",1.12601016888609
"Uniform(a=0, b=1)",0.38,5,"hd",1.36919396147329
"Triangular(a=0, b=2, c=1)",0.38,5,"hd",1.21654125644306
"Triangular(a=0, b=2, c=0.2)",0.38,5,"hd",1.31432847983788
"Beta(a=2, b=4)",0.38,5,"hd",1.28351407869701
"Beta(a=2, b=10)",0.38,5,"hd",1.27407096420298
"Normal(m=0, sd=1)",0.38,5,"hd",1.14516852097561
"Weibull(scale=1, shape=2)",0.38,5,"hd",1.25435504065739
"Student(df=3)",0.38,5,"hd",0.802696427001907
"Gumbel(loc=0, scale=1)",0.38,5,"hd",1.22175526195087
"Exp(rate=1)",0.38,5,"hd",1.18077530383065
"Cauchy(x0=0, gamma=1)",0.38,5,"hd",0.0219548217755538
"Pareto(loc=1, shape=0.5)",0.38,5,"hd",4.99651916108653e-05
"Pareto(loc=1, shape=2)",0.38,5,"hd",0.85495192986336
"LogNormal(mlog=0, sdlog=1)",0.38,5,"hd",1.02560234463737
"LogNormal(mlog=0, sdlog=2)",0.38,5,"hd",0.473488284354173
"LogNormal(mlog=0, sdlog=3)",0.38,5,"hd",0.0493883329579176
"Weibull(shape=0.3)",0.38,5,"hd",0.325974269194969
"Weibull(shape=0.5)",0.38,5,"hd",0.832259161091287
"Frechet(shape=1)",0.38,5,"hd",0.207308413752302
"Frechet(shape=3)",0.38,5,"hd",1.06687274071876
"Uniform(a=0, b=1)",0.39,5,"hd",1.35141784660464
"Triangular(a=0, b=2, c=1)",0.39,5,"hd",1.21911860931277
"Triangular(a=0, b=2, c=0.2)",0.39,5,"hd",1.30783278589971
"Beta(a=2, b=4)",0.39,5,"hd",1.28762212450512
"Beta(a=2, b=10)",0.39,5,"hd",1.24817589639576
"Normal(m=0, sd=1)",0.39,5,"hd",1.16279964316043
"Weibull(scale=1, shape=2)",0.39,5,"hd",1.251900667202
"Student(df=3)",0.39,5,"hd",0.840386235157938
"Gumbel(loc=0, scale=1)",0.39,5,"hd",1.21696251379563
"Exp(rate=1)",0.39,5,"hd",1.13813211420312
"Cauchy(x0=0, gamma=1)",0.39,5,"hd",0.0293764180641741
"Pareto(loc=1, shape=0.5)",0.39,5,"hd",1.50665931816238e-05
"Pareto(loc=1, shape=2)",0.39,5,"hd",0.804964761812026
"LogNormal(mlog=0, sdlog=1)",0.39,5,"hd",1.01032758633235
"LogNormal(mlog=0, sdlog=2)",0.39,5,"hd",0.390663160655899
"LogNormal(mlog=0, sdlog=3)",0.39,5,"hd",0.0570260206659898
"Weibull(shape=0.3)",0.39,5,"hd",0.314469898848398
"Weibull(shape=0.5)",0.39,5,"hd",0.762595337793465
"Frechet(shape=1)",0.39,5,"hd",0.125040378579278
"Frechet(shape=3)",0.39,5,"hd",1.09169676060578
"Uniform(a=0, b=1)",0.4,5,"hd",1.36242273165798
"Triangular(a=0, b=2, c=1)",0.4,5,"hd",1.19551693855674
"Triangular(a=0, b=2, c=0.2)",0.4,5,"hd",1.30319232830974
"Beta(a=2, b=4)",0.4,5,"hd",1.26354715472852
"Beta(a=2, b=10)",0.4,5,"hd",1.25189899803893
"Normal(m=0, sd=1)",0.4,5,"hd",1.15598446962917
"Weibull(scale=1, shape=2)",0.4,5,"hd",1.26785301560211
"Student(df=3)",0.4,5,"hd",0.839077483460975
"Gumbel(loc=0, scale=1)",0.4,5,"hd",1.20790962924095
"Exp(rate=1)",0.4,5,"hd",1.17144715417876
"Cauchy(x0=0, gamma=1)",0.4,5,"hd",0.0312979903324933
"Pareto(loc=1, shape=0.5)",0.4,5,"hd",2.29578611060702e-05
"Pareto(loc=1, shape=2)",0.4,5,"hd",0.815538250472068
"LogNormal(mlog=0, sdlog=1)",0.4,5,"hd",0.989757223077922
"LogNormal(mlog=0, sdlog=2)",0.4,5,"hd",0.363694007200486
"LogNormal(mlog=0, sdlog=3)",0.4,5,"hd",0.0391207203704488
"Weibull(shape=0.3)",0.4,5,"hd",0.277469934387912
"Weibull(shape=0.5)",0.4,5,"hd",0.743247750808229
"Frechet(shape=1)",0.4,5,"hd",0.131517016774064
"Frechet(shape=3)",0.4,5,"hd",1.04421925619745
"Uniform(a=0, b=1)",0.41,5,"hd",1.35982991434891
"Triangular(a=0, b=2, c=1)",0.41,5,"hd",1.20671899255691
"Triangular(a=0, b=2, c=0.2)",0.41,5,"hd",1.29838568446835
"Beta(a=2, b=4)",0.41,5,"hd",1.26507470991495
"Beta(a=2, b=10)",0.41,5,"hd",1.24440331256205
"Normal(m=0, sd=1)",0.41,5,"hd",1.16361451522496
"Weibull(scale=1, shape=2)",0.41,5,"hd",1.239576633934
"Student(df=3)",0.41,5,"hd",0.875990665677553
"Gumbel(loc=0, scale=1)",0.41,5,"hd",1.2156301353937
"Exp(rate=1)",0.41,5,"hd",1.13224521519728
"Cauchy(x0=0, gamma=1)",0.41,5,"hd",0.0352350763077055
"Pareto(loc=1, shape=0.5)",0.41,5,"hd",2.708043659755e-05
"Pareto(loc=1, shape=2)",0.41,5,"hd",0.750850181751791
"LogNormal(mlog=0, sdlog=1)",0.41,5,"hd",0.989245596260743
"LogNormal(mlog=0, sdlog=2)",0.41,5,"hd",0.324752643905188
